asset_id,asset_type,location,latitude,longitude,project_code,phase,status,design_date,install_date,last_updated
AST0224,water_tower,Unknown,42.1759998,-88.328239,INFRA002,Construction,Installed,2024-01-23,2024-03-03,2024-06-17
AST0225,water_tower,Unknown,37.6875653,-88.6207338,INFRA001,Operation,Active,2024-01-21,2024-03-26,2024-05-22
AST0226,water_tower,Unknown,41.8783022,-87.8722673,INFRA003,Design,Planned,2024-01-02,,2024-01-02
AST0227,water_tower,Unknown,41.9007351,-88.2157065,INFRA002,Design,Planned,2024-01-11,,2024-01-11
AST0228,water_tower,Unknown,42.0206702,-87.9115893,INFRA003,Operation,Active,2024-01-15,2024-04-11,2024-08-18
AST0229,water_tower,Unknown,38.6899373,-89.989213,INFRA002,Operation,Active,2024-01-12,2024-02-25,2024-07-23
AST0230,water_tower,Unknown,42.1489913,-87.860795,INFRA001,Operation,Active,2024-02-20,2024-05-12,2024-10-05
AST0231,water_tower,Unknown,42.4217923,-87.835808,INFRA002,Construction,Installed,2024-02-18,2024-05-12,2024-06-16
AST0232,water_tower,Unknown,42.2426623,-87.9878975,INFRA001,Construction,Installed,2024-02-14,2024-04-12,2024-07-25
AST0233,water_tower,Unknown,42.4783988,-87.8762452,INFRA003,Decommissioned,Retired,2024-02-03,2024-04-29,2024-06-12
AST0234,water_tower,Unknown,42.3340587,-88.0349528,INFRA003,Construction,Installed,2024-02-17,2024-04-12,2024-06-27
AST0235,water_tower,Unknown,42.1621473,-88.3175992,INFRA001,Construction,Installed,2024-01-10,2024-02-23,2024-05-30
AST0236,water_tower,Unknown,41.2846417,-88.2798745,INFRA003,Construction,Installed,2024-02-05,2024-04-29,2024-07-19
AST0237,water_tower,Unknown,41.281593,-88.2845635,INFRA002,Operation,Active,2024-01-17,2024-02-27,2024-04-07
AST0238,water_tower,Unknown,41.2909591,-88.2459921,INFRA001,Construction,Installed,2024-01-23,2024-03-02,2024-08-27
AST0239,water_tower,Unknown,41.2941287,-88.2868462,INFRA002,Design,Planned,2024-02-15,,2024-02-15
AST0240,water_tower,Unknown,42.1989969,-88.2618647,INFRA001,Operation,Active,2024-01-28,2024-04-20,2024-06-22
AST0241,water_tower,Unknown,42.2423186,-87.976095,INFRA002,Operation,Active,2024-02-11,2024-04-02,2024-07-10
AST0242,water_tower,Unknown,42.2917874,-88.4009307,INFRA001,Operation,Active,2024-02-27,2024-05-21,2024-11-14
AST0243,water_tower,Unknown,42.2749655,-88.0383281,INFRA003,Design,Planned,2024-01-01,,2024-01-01
AST0244,water_tower,Unknown,41.7681323,-88.6443623,INFRA002,Design,Planned,2024-01-07,,2024-01-07
AST0245,water_tower,Unknown,42.2885767,-87.9510017,INFRA002,Operation,Active,2024-01-30,2024-03-21,2024-07-26
AST0246,water_tower,Calumet City (Pink Smiley Face) Water Tower,41.6304677,-87.5670958,INFRA003,Decommissioned,Retired,2024-02-09,2024-03-12,2024-06-07
AST0247,water_tower,East Hazel Crest Water Tower,41.5745499,-87.6626909,INFRA003,Design,Planned,2024-02-18,,2024-02-18
AST0248,water_tower,Ford Heights Water Tower,41.502029,-87.5868311,INFRA003,Construction,Installed,2024-01-27,2024-04-15,2024-08-20
AST0249,water_tower,Unknown,42.4536588,-87.8761205,INFRA003,Operation,Active,2024-01-31,2024-03-08,2024-07-20
AST0250,water_tower,South Chicago Heights Water Tower,41.4887757,-87.635561,INFRA002,Construction,Installed,2024-03-01,2024-05-20,2024-09-18
AST0251,water_tower,Unknown,42.3855815,-87.9405948,INFRA002,Design,Planned,2024-01-10,,2024-01-10
AST0252,water_tower,Unknown,40.6729416,-89.5401557,INFRA001,Design,Planned,2024-01-25,,2024-01-25
AST0253,water_tower,Unknown,42.298711,-87.9971849,INFRA002,Operation,Active,2024-02-28,2024-05-12,2024-10-27
AST0254,water_tower,Unknown,41.2908134,-89.0621976,INFRA001,Design,Planned,2024-02-12,,2024-02-12
AST0255,water_tower,Unknown,42.3398698,-88.0107588,INFRA001,Construction,Installed,2024-01-18,2024-03-25,2024-06-09
AST0256,water_tower,Unknown,42.4675797,-87.9969633,INFRA002,Construction,Installed,2024-02-07,2024-05-07,2024-10-03
AST0257,water_tower,Unknown,42.3080192,-88.2737612,INFRA003,Operation,Active,2024-02-04,2024-04-08,2024-10-05
AST0258,water_tower,Unknown,42.3958365,-87.9868817,INFRA001,Operation,Active,2024-01-12,2024-03-26,2024-06-13
AST0259,water_tower,Unknown,42.2742062,-87.9601129,INFRA001,Construction,Installed,2024-01-31,2024-04-01,2024-05-27
AST0260,water_tower,Unknown,41.1016436,-87.868184,INFRA003,Construction,Installed,2024-02-08,2024-05-05,2024-06-19
AST0261,water_tower,Unknown,41.7614862,-89.6994429,INFRA001,Construction,Installed,2024-01-21,2024-03-29,2024-07-11
AST0262,water_tower,Unknown,41.9274991,-87.6844676,INFRA001,Operation,Active,2024-01-22,2024-03-11,2024-07-09
AST0263,water_tower,Unknown,41.433458,-88.2690282,INFRA001,Operation,Active,2024-02-14,2024-03-26,2024-05-11
AST0264,water_tower,Unknown,41.9896934,-87.9775232,INFRA001,Construction,Installed,2024-01-11,2024-02-27,2024-04-17
AST0265,water_tower,Unknown,41.7012615,-88.1657482,INFRA001,Construction,Installed,2024-02-23,2024-05-17,2024-06-30
AST0266,water_tower,Robbins Water Tower,41.6460998,-87.6984069,INFRA002,Decommissioned,Retired,2024-02-01,2024-04-15,2024-07-26
AST0267,water_tower,Thornton Water Tower,41.5691111,-87.608312,INFRA001,Operation,Active,2024-01-15,2024-04-12,2024-07-04
AST0268,water_tower,Unknown,41.5140908,-88.2344312,INFRA002,Construction,Installed,2024-01-14,2024-02-23,2024-07-17
AST0269,water_tower,Unknown,41.6132661,-88.0145809,INFRA001,Operation,Active,2024-01-04,2024-02-11,2024-04-12
AST0270,water_tower,Unknown,39.5041735,-89.770654,INFRA001,Construction,Installed,2024-01-31,2024-04-16,2024-05-30
AST0271,water_tower,Unknown,41.9971641,-87.9772529,INFRA002,Operation,Active,2024-01-26,2024-03-11,2024-06-12
AST0272,water_tower,Unknown,38.1896542,-89.6102259,INFRA003,Decommissioned,Retired,2024-02-21,2024-03-26,2024-08-04
AST0273,water_tower,Unknown,42.1453118,-88.1355458,INFRA003,Construction,Installed,2024-01-03,2024-03-25,2024-06-19
AST0274,water_tower,Unknown,42.0144471,-87.9351597,INFRA001,Design,Planned,2024-01-11,,2024-01-11
AST0275,water_tower,Unknown,40.6288414,-89.5471118,INFRA002,Decommissioned,Retired,2024-01-09,2024-03-01,2024-05-03
AST0276,water_tower,Unknown,40.6286064,-89.547402,INFRA002,Construction,Installed,2024-02-18,2024-04-08,2024-06-13
AST0277,water_tower,Unknown,39.8433983,-89.528053,INFRA001,Construction,Installed,2024-01-30,2024-03-06,2024-08-16
AST0278,water_tower,Unknown,41.4836262,-88.2755861,INFRA001,Operation,Active,2024-02-05,2024-04-30,2024-05-30
AST0279,water_tower,Unknown,39.6753653,-89.8462815,INFRA001,Construction,Installed,2024-01-28,2024-03-13,2024-04-28
AST0280,water_tower,Unknown,39.8956157,-89.6210466,INFRA003,Operation,Active,2024-01-19,2024-03-09,2024-05-29
AST0281,water_tower,Unknown,39.5237424,-89.7601686,INFRA003,Design,Planned,2024-02-20,,2024-02-20
AST0282,water_tower,Unknown,39.7556281,-89.5313774,INFRA001,Construction,Installed,2024-02-13,2024-03-18,2024-08-01
AST0283,water_tower,Unknown,39.8445039,-89.0426626,INFRA003,Construction,Installed,2024-01-31,2024-04-22,2024-10-14
AST0284,water_tower,Northlake Water Tower,41.9254886,-87.9189424,INFRA002,Construction,Installed,2024-02-18,2024-05-16,2024-08-20
AST0285,water_tower,Franklin Park Water Tower,41.9361518,-87.863555,INFRA001,Decommissioned,Retired,2024-01-07,2024-03-24,2024-07-22
AST0286,water_tower,Unknown,41.5964801,-87.7337452,INFRA001,Operation,Active,2024-02-04,2024-05-01,2024-08-02
AST0287,water_tower,Unknown,41.8974584,-87.8928616,INFRA002,Operation,Active,2024-01-27,2024-04-25,2024-09-27
AST0288,water_tower,Unknown,41.8910501,-87.9004878,INFRA001,Operation,Active,2024-01-24,2024-03-10,2024-04-20
AST0289,water_tower,Unknown,41.8977535,-87.9133131,INFRA003,Operation,Active,2024-02-13,2024-05-11,2024-09-04
AST0290,water_tower,Unknown,39.8535562,-89.453647,INFRA003,Design,Planned,2024-01-29,,2024-01-29
AST0291,water_tower,Unknown,39.8530809,-89.460145,INFRA001,Construction,Installed,2024-01-21,2024-04-06,2024-09-02
AST0292,water_tower,Unknown,41.8049936,-87.7723789,INFRA002,Operation,Active,2024-01-09,2024-03-06,2024-04-25
AST0293,water_tower,Des Plaines Water Tower,42.0403767,-87.8768289,INFRA001,Operation,Active,2024-02-16,2024-05-06,2024-08-15
AST0294,water_tower,Unknown,41.9048641,-87.8660685,INFRA001,Operation,Active,2024-02-04,2024-04-13,2024-06-29
AST0295,water_tower,Unknown,42.1753536,-87.882621,INFRA001,Operation,Active,2024-02-05,2024-04-29,2024-06-04
AST0296,water_tower,Unknown,42.1678899,-88.442406,INFRA003,Construction,Installed,2024-01-27,2024-04-08,2024-08-20
AST0297,water_tower,Unknown,42.2275232,-88.28529,INFRA001,Construction,Installed,2024-01-19,2024-04-11,2024-09-11
AST0298,water_tower,Unknown,40.0992418,-89.0864115,INFRA002,Construction,Installed,2024-01-02,2024-03-18,2024-06-14
AST0299,water_tower,Unknown,41.7397265,-87.7957073,INFRA001,Design,Planned,2024-02-29,,2024-02-29
AST0300,water_tower,Odell Water Tower,40.9999707,-88.5259882,INFRA001,Decommissioned,Retired,2024-01-31,2024-04-08,2024-08-21
AST0301,water_tower,Unknown,42.2923764,-88.2939059,INFRA001,Operation,Active,2024-01-24,2024-04-12,2024-09-19
AST0302,water_tower,Unknown,42.3193751,-88.306126,INFRA002,Construction,Installed,2024-01-05,2024-03-22,2024-06-10
AST0303,water_tower,Unknown,42.1784008,-88.4257881,INFRA001,Construction,Installed,2024-02-17,2024-04-10,2024-06-17
AST0304,water_tower,Unknown,42.3987396,-88.2224876,INFRA002,Design,Planned,2024-01-23,,2024-01-23
AST0305,water_tower,Unknown,42.3804154,-88.2708106,INFRA001,Design,Planned,2024-01-23,,2024-01-23
AST0306,water_tower,Unknown,42.054975,-87.8936207,INFRA001,Design,Planned,2024-02-08,,2024-02-08
AST0307,water_tower,Unknown,39.8560914,-89.1633722,INFRA003,Decommissioned,Retired,2024-01-14,2024-03-30,2024-05-20
AST0308,water_tower,Unknown,39.849549,-89.254935,INFRA001,Operation,Active,2024-02-18,2024-05-05,2024-06-24
AST0309,water_tower,Unknown,37.7427481,-88.5664235,INFRA001,Construction,Installed,2024-02-23,2024-05-19,2024-09-04
AST0310,water_tower,Unknown,39.1871206,-88.6517817,INFRA002,Operation,Active,2024-02-10,2024-04-11,2024-09-15
AST0311,water_tower,Unknown,41.4977237,-90.4776711,INFRA003,Design,Planned,2024-01-09,,2024-01-09
AST0312,water_tower,Unknown,42.3877233,-88.2953232,INFRA003,Operation,Active,2024-01-13,2024-02-29,2024-05-03
AST0313,water_tower,Unknown,42.4804613,-88.3084904,INFRA002,Construction,Installed,2024-01-28,2024-04-14,2024-07-26
AST0314,water_tower,Unknown,42.4794407,-88.309223,INFRA003,Construction,Installed,2024-01-25,2024-04-23,2024-10-13
AST0315,water_tower,Unknown,41.4416516,-87.6514712,INFRA003,Operation,Active,2024-01-25,2024-03-29,2024-09-20
AST0316,water_tower,Unknown,41.5393427,-87.8454685,INFRA002,Construction,Installed,2024-01-14,2024-02-20,2024-04-19
AST0317,water_tower,Unknown,42.1319633,-88.4281669,INFRA002,Design,Planned,2024-02-18,,2024-02-18
AST0318,water_tower,Unknown,41.911648,-88.3513755,INFRA003,Construction,Installed,2024-01-10,2024-03-10,2024-06-02
AST0319,water_tower,Unknown,42.4245036,-88.6017751,INFRA001,Design,Planned,2024-01-15,,2024-01-15
AST0320,water_tower,Water Tower,39.3187648,-88.4542621,INFRA002,Construction,Installed,2024-02-03,2024-03-19,2024-08-19
AST0321,water_tower,Unknown,42.4016347,-88.233371,INFRA001,Construction,Installed,2024-01-06,2024-02-09,2024-03-21
AST0322,water_tower,Byron Water Tower,42.1272593,-89.2522895,INFRA002,Design,Planned,2024-02-04,,2024-02-04
AST0323,water_tower,Unknown,41.8777757,-89.4790691,INFRA001,Operation,Active,2024-01-27,2024-04-14,2024-05-22
AST0324,water_tower,Unknown,39.7162658,-90.2381759,INFRA001,Design,Planned,2024-02-17,,2024-02-17
AST0325,water_tower,Unknown,41.3445046,-89.006358,INFRA003,Decommissioned,Retired,2024-01-19,2024-04-11,2024-07-06
AST0326,water_tower,Unknown,42.2586792,-88.1406838,INFRA002,Construction,Installed,2024-01-08,2024-03-22,2024-08-18
AST0327,water_tower,Unknown,39.9648358,-87.6364732,INFRA001,Construction,Installed,2024-01-24,2024-03-15,2024-07-19
AST0328,water_tower,Island Lake,42.2776138,-88.2060607,INFRA003,Operation,Active,2024-01-18,2024-03-24,2024-05-23
AST0329,water_tower,Unknown,42.2754185,-88.1882636,INFRA001,Operation,Active,2024-02-12,2024-04-08,2024-08-27
AST0330,water_tower,Unknown,42.3339582,-88.1322896,INFRA003,Design,Planned,2024-02-04,,2024-02-04
AST0331,water_tower,Unknown,42.2531209,-88.9019233,INFRA003,Operation,Active,2024-02-11,2024-04-07,2024-07-15
AST0332,water_tower,Unknown,39.528658,-89.318664,INFRA003,Operation,Active,2024-02-20,2024-04-29,2024-07-20
AST0333,water_tower,Cortland Water Tower,41.9247372,-88.6942688,INFRA003,Operation,Active,2024-02-02,2024-04-27,2024-09-01
AST0334,water_tower,East Cortland Water Tower,41.9194636,-88.6786529,INFRA003,Construction,Installed,2024-02-28,2024-05-28,2024-10-25
AST0335,water_tower,Unknown,40.0087719,-89.2841878,INFRA002,Decommissioned,Retired,2024-01-01,2024-02-21,2024-07-04
AST0336,water_tower,Unknown,40.3140082,-89.1691893,INFRA003,Operation,Active,2024-02-21,2024-05-06,2024-07-28
AST0337,water_tower,Unknown,41.7672181,-87.9458457,INFRA003,Design,Planned,2024-01-31,,2024-01-31
AST0338,water_tower,Unknown,42.1923841,-88.2242426,INFRA001,Operation,Active,2024-01-08,2024-03-25,2024-06-13
AST0339,water_tower,Nashville Water Tower,38.3448224,-89.3820635,INFRA002,Design,Planned,2024-01-06,,2024-01-06
AST0340,water_tower,Unknown,40.9189323,-89.4965976,INFRA003,Construction,Installed,2024-01-17,2024-02-26,2024-08-18
AST0341,water_tower,Unknown,40.906014,-89.5096208,INFRA001,Operation,Active,2024-02-22,2024-05-06,2024-08-08
AST0342,water_tower,Unknown,41.749645,-87.9760685,INFRA003,Construction,Installed,2024-02-16,2024-04-24,2024-07-23
AST0343,water_tower,Unknown,41.9924801,-88.1818295,INFRA001,Operation,Active,2024-02-03,2024-03-22,2024-06-05
AST0344,water_tower,Unknown,37.9408533,-89.2346275,INFRA001,Construction,Installed,2024-01-12,2024-04-10,2024-06-10
AST0345,water_tower,Ashkum Water Tower,40.8792102,-87.9543576,INFRA003,Operation,Active,2024-02-19,2024-03-21,2024-08-15
AST0346,water_tower,Unknown,42.3262627,-89.0051229,INFRA003,Design,Planned,2024-02-04,,2024-02-04
AST0347,water_tower,Unknown,42.4419693,-89.078136,INFRA002,Operation,Active,2024-02-23,2024-04-03,2024-09-12
AST0348,water_tower,Unknown,39.6776471,-89.692331,INFRA002,Construction,Installed,2024-02-16,2024-04-14,2024-07-08
AST0349,water_tower,Unknown,40.5566963,-90.0852513,INFRA002,Design,Planned,2024-02-09,,2024-02-09
AST0350,water_tower,Unknown,41.2641517,-88.2180261,INFRA003,Construction,Installed,2024-02-14,2024-04-06,2024-07-29
AST0351,water_tower,Unknown,41.8610719,-89.4828338,INFRA003,Construction,Installed,2024-01-09,2024-04-06,2024-05-15
AST0352,water_tower,Unknown,41.8591689,-89.4992242,INFRA001,Operation,Active,2024-02-18,2024-05-16,2024-07-12
AST0353,water_tower,Unknown,41.8352357,-89.455611,INFRA002,Construction,Installed,2024-01-26,2024-03-04,2024-08-21
AST0354,water_tower,Illinois Central Raiolroad Water Tower,38.7632611,-88.8579744,INFRA003,Construction,Installed,2024-02-26,2024-05-03,2024-07-20
AST0355,water_tower,Unknown,41.5156936,-87.9986851,INFRA002,Design,Planned,2024-02-17,,2024-02-17
AST0356,water_tower,Unknown,41.5107622,-88.1495845,INFRA002,Design,Planned,2024-02-28,,2024-02-28
AST0357,water_tower,Unknown,41.4963192,-88.1730747,INFRA001,Construction,Installed,2024-02-25,2024-05-15,2024-08-04
AST0358,water_tower,Waterloo Water Tower,38.3335248,-90.1504002,INFRA003,Operation,Active,2024-02-24,2024-05-01,2024-07-26
AST0359,water_tower,Diamond Water Tower,41.2887254,-88.2587724,INFRA001,Decommissioned,Retired,2024-02-08,2024-04-20,2024-06-24
AST0360,water_tower,Unknown,41.94799,-89.079852,INFRA002,Construction,Installed,2024-03-01,2024-04-07,2024-09-25
AST0361,water_tower,Unknown,38.332752,-89.3787238,INFRA002,Operation,Active,2024-01-11,2024-04-08,2024-08-26
AST0362,water_tower,Unknown,39.3888729,-89.0951943,INFRA001,Design,Planned,2024-01-05,,2024-01-05
AST0363,water_tower,Unknown,37.5539957,-88.97089,INFRA001,Operation,Active,2024-01-25,2024-04-23,2024-10-12
AST0364,water_tower,Unknown,39.6084137,-90.8070305,INFRA003,Operation,Active,2024-02-23,2024-05-20,2024-07-20
AST0365,water_tower,Unknown,39.4417412,-89.6504636,INFRA002,Operation,Active,2024-02-28,2024-04-08,2024-06-30
AST0366,water_tower,Columbia Water Tower Northeast,38.446707,-90.1906542,INFRA001,Construction,Installed,2024-01-31,2024-04-08,2024-08-09
AST0367,water_tower,Unknown,42.2047856,-88.2431792,INFRA003,Construction,Installed,2024-01-07,2024-04-01,2024-08-28
AST0368,water_tower,Unknown,41.9112036,-88.3263963,INFRA002,Decommissioned,Retired,2024-01-15,2024-03-30,2024-08-06
AST0369,water_tower,Unknown,37.6114439,-89.0385356,INFRA003,Operation,Active,2024-01-08,2024-03-19,2024-06-27
AST0370,water_tower,Unknown,42.2571582,-88.2515567,INFRA002,Construction,Installed,2024-01-06,2024-03-14,2024-09-05
AST0371,water_tower,Unknown,37.6794409,-88.9992841,INFRA001,Design,Planned,2024-02-10,,2024-02-10
AST0372,water_tower,Unknown,37.2164745,-88.8773359,INFRA002,Design,Planned,2024-01-23,,2024-01-23
AST0373,water_tower,Unknown,41.6148327,-87.9338622,INFRA003,Construction,Installed,2024-02-14,2024-04-22,2024-10-16
AST0374,water_tower,Hampshire water tower,42.0917667,-88.4963279,INFRA001,Design,Planned,2024-02-15,,2024-02-15
AST0375,water_tower,Unknown,41.617018,-87.6318763,INFRA001,Operation,Active,2024-01-13,2024-03-20,2024-07-30
AST0376,water_tower,Unknown,42.4402789,-88.0629393,INFRA003,Construction,Installed,2024-01-29,2024-03-03,2024-07-16
AST0377,water_tower,Unknown,42.2749344,-88.1474914,INFRA001,Operation,Active,2024-02-16,2024-04-02,2024-09-08
AST0378,water_tower,Unknown,42.4659858,-88.1165602,INFRA003,Decommissioned,Retired,2024-01-13,2024-02-20,2024-05-18
AST0379,water_tower,Unknown,42.487265,-88.0896697,INFRA001,Operation,Active,2024-01-26,2024-04-04,2024-08-20
AST0380,water_tower,Unknown,42.2822994,-89.6367547,INFRA001,Operation,Active,2024-01-06,2024-03-05,2024-04-19
AST0381,water_tower,Fire & Water Smoke Team,41.9170113,-87.8052199,INFRA002,Design,Planned,2024-02-05,,2024-02-05
AST0382,water_tower,Unknown,41.2627099,-89.228818,INFRA001,Operation,Active,2024-02-26,2024-05-26,2024-07-10
AST0383,water_tower,Unknown,41.2934974,-89.0728109,INFRA002,Construction,Installed,2024-02-13,2024-04-16,2024-09-10
AST0384,water_tower,Unknown,41.326293,-89.1967282,INFRA002,Construction,Installed,2024-01-29,2024-03-24,2024-07-03
AST0385,water_tower,Unknown,41.3827487,-89.2175456,INFRA001,Operation,Active,2024-01-03,2024-03-19,2024-07-23
AST0386,water_tower,Unknown,41.3848491,-89.2173752,INFRA002,Decommissioned,Retired,2024-02-08,2024-04-20,2024-05-26
AST0387,water_tower,Glen Carbon Water Tower,38.7745766,-89.9585709,INFRA001,Operation,Active,2024-01-27,2024-03-16,2024-05-04
AST0388,water_tower,Unknown,40.9214329,-90.6512494,INFRA003,Operation,Active,2024-02-04,2024-04-19,2024-08-24
AST0389,water_tower,Unknown,38.1300473,-89.7019082,INFRA002,Decommissioned,Retired,2024-01-11,2024-02-18,2024-05-31
AST0390,water_tower,Unknown,38.0926327,-88.5481685,INFRA002,Construction,Installed,2024-02-17,2024-04-04,2024-10-01
AST0391,water_tower,Unknown,38.6289743,-88.9344013,INFRA001,Design,Planned,2024-02-17,,2024-02-17
AST0392,water_tower,Unknown,39.0214203,-89.7814037,INFRA001,Construction,Installed,2024-02-18,2024-03-24,2024-07-10
AST0393,water_tower,Unknown,38.7894552,-89.7789094,INFRA002,Design,Planned,2024-02-10,,2024-02-10
AST0394,water_tower,Unknown,39.4056105,-88.8063316,INFRA003,Operation,Active,2024-02-21,2024-04-03,2024-05-21
AST0395,water_tower,Unknown,39.8585467,-88.9773751,INFRA002,Operation,Active,2024-02-12,2024-05-06,2024-09-05
AST0396,water_tower,Unknown,41.2618658,-89.2499687,INFRA001,Design,Planned,2024-01-09,,2024-01-09
AST0397,water_tower,Unknown,40.006516,-90.4332653,INFRA002,Operation,Active,2024-01-25,2024-04-04,2024-06-09
AST0398,water_tower,Unknown,40.1210383,-90.5855842,INFRA001,Decommissioned,Retired,2024-02-27,2024-04-15,2024-07-19
AST0399,water_tower,Unknown,40.5794928,-89.6146497,INFRA002,Construction,Installed,2024-02-02,2024-03-17,2024-06-07
AST0400,water_tower,Unknown,40.2598161,-89.2352881,INFRA001,Construction,Installed,2024-02-10,2024-03-29,2024-08-05
AST0401,water_tower,Unknown,41.1071888,-88.4210082,INFRA003,Construction,Installed,2024-01-19,2024-03-29,2024-09-06
