asset_id,asset_type,location,latitude,longitude
AST0489,water_tower,Unknown,39.6218786,-90.0470534
AST0490,water_tower,Unknown,38.9466039,-90.5854224
AST0491,water_tower,Unknown,40.1210067,-90.5644046
AST0492,water_tower,Unknown,40.1843673,-89.5827535
AST0493,water_tower,Unknown,39.5153142,-89.2300741
AST0494,water_tower,Unknown,39.5145242,-89.0439968
AST0495,water_tower,Unknown,39.3183036,-89.5755958
AST0496,water_tower,Unknown,41.4916694,-90.4110357
AST0497,water_tower,Unknown,41.509695,-90.4155533
AST0498,water_tower,Unknown,39.636714,-89.1900763
AST0499,water_tower,Unknown,42.0577643,-88.0459264
AST0500,water_tower,Unknown,40.7456999,-90.9064576
AST0501,water_tower,Unknown,39.8318177,-89.4065277
AST0502,water_tower,Unknown,39.76617,-89.2607672
AST0503,water_tower,Unknown,39.6564747,-89.3961598
AST0504,water_tower,Unknown,39.5196886,-89.0505667
AST0505,water_tower,Unknown,39.5628771,-89.6562431
AST0506,water_tower,Unknown,39.8874528,-90.0118741
AST0507,water_tower,Unknown,39.5884644,-89.7429983
AST0508,water_tower,Unknown,39.5928699,-89.9525999
AST0509,water_tower,Unknown,39.5931138,-89.9526026
AST0510,water_tower,Unknown,39.5853481,-89.4126662
AST0511,water_tower,Unknown,38.0141608,-89.6508139
AST0512,water_tower,Unknown,41.5370296,-88.2014803
AST0513,water_tower,Unknown,41.3246921,-88.8374439
AST0514,water_tower,Unknown,41.3363749,-89.1000632
AST0515,water_tower,Unknown,41.3475849,-89.1011893
AST0516,water_tower,Unknown,41.2374263,-88.4282005
AST0517,water_tower,Unknown,42.4631103,-89.0708546
AST0518,water_tower,Unknown,41.4460068,-87.6756203
AST0519,water_tower,Unknown,41.1035613,-87.8838647
AST0520,water_tower,Unknown,41.1600974,-87.8626189
AST0521,water_tower,Unknown,40.0834848,-89.738813
AST0522,water_tower,Unknown,40.0994906,-89.5912721
AST0523,water_tower,Unknown,42.124353,-88.0709871
AST0524,water_tower,Unknown,37.6347381,-89.5020828
AST0525,water_tower,Unknown,39.1648461,-88.3810215
AST0526,water_tower,Unknown,40.6894539,-89.487983
AST0527,water_tower,Unknown,38.8945448,-90.5807577
AST0528,water_tower,Unknown,38.4991752,-89.8072152
AST0529,water_tower,Unknown,41.5031288,-87.5979571
AST0530,water_tower,Unknown,38.5459898,-89.8078061
AST0531,water_tower,Unknown,42.2995512,-87.9296885
AST0532,water_tower,Unknown,39.2511178,-88.8642521
AST0533,water_tower,Unknown,39.4359661,-88.600109
AST0534,water_tower,Unknown,39.4360579,-88.5997066
AST0535,water_tower,Unknown,41.7048254,-87.9814848
AST0536,water_tower,Unknown,37.2703882,-89.1614443
AST0537,water_tower,Unknown,37.7230272,-88.9536311
AST0538,water_tower,Unknown,37.842977,-88.9286611
AST0539,water_tower,Unknown,37.8418479,-88.9225843
AST0540,water_tower,Unknown,38.0709186,-88.9127717
AST0541,water_tower,Unknown,38.0778566,-88.9202087
AST0542,water_tower,Unknown,38.121945,-88.91735
AST0543,water_tower,Unknown,38.2696285,-88.5517524
AST0544,water_tower,Unknown,42.4239455,-89.3222392
AST0545,water_tower,Unknown,42.3161053,-89.1108484
AST0546,water_tower,Unknown,42.4729219,-89.6400379
AST0547,water_tower,Unknown,42.3884822,-89.5252743
AST0548,water_tower,Unknown,42.31192,-89.3600526
AST0549,water_tower,Unknown,42.2709133,-88.840923
AST0550,water_tower,Unknown,42.3765871,-89.6349969
AST0551,water_tower,Unknown,38.9144583,-90.1167895
AST0552,water_tower,Unknown,39.9101653,-91.3483819
AST0553,water_tower,Unknown,42.3750107,-89.8196595
AST0554,water_tower,Unknown,42.282212,-89.612739
AST0555,water_tower,Unknown,41.3679522,-88.4118278
AST0556,water_tower,Unknown,37.8484061,-88.6101573
AST0557,water_tower,Unknown,41.4986092,-90.5281761
AST0558,water_tower,Unknown,42.1064176,-89.176231
AST0559,water_tower,Unknown,41.3372397,-87.7898832
AST0560,water_tower,Unknown,41.3312662,-87.8040558
AST0561,water_tower,Unknown,41.5756445,-90.3483594
AST0562,water_tower,Unknown,41.4997089,-90.394806
AST0563,water_tower,Unknown,41.4292469,-90.5945054
AST0564,water_tower,Unknown,41.4668735,-90.3258816
AST0565,water_tower,Unknown,41.4825274,-90.357763
AST0566,water_tower,Unknown,42.2190452,-88.2251125
AST0567,water_tower,Unknown,41.5800551,-87.713168
AST0568,water_tower,Unknown,41.5904791,-87.6259489
AST0569,water_tower,Unknown,39.9148356,-88.2745909
AST0570,water_tower,Unknown,41.4827655,-87.7365762
AST0571,water_tower,Unknown,39.963987,-90.756509
AST0572,water_tower,Unknown,42.2703263,-89.2107432
AST0573,water_tower,Unknown,37.8163976,-88.4473121
AST0574,water_tower,Unknown,42.3364677,-89.0480406
AST0575,water_tower,Unknown,38.3414521,-88.6072442
AST0576,water_tower,Unknown,37.2074612,-88.8426503
AST0577,water_tower,Unknown,37.9434834,-88.7059169
AST0578,water_tower,Unknown,41.9224433,-89.0804252
AST0579,water_tower,Unknown,41.9175377,-89.0796956
AST0580,water_tower,Unknown,39.2518909,-88.1530996
AST0581,water_tower,Unknown,41.9311745,-88.9713759
AST0582,water_tower,Unknown,39.2508648,-88.1672891
AST0583,water_tower,Unknown,41.8696904,-89.2189557
AST0584,water_tower,Unknown,37.3766392,-88.7019047
AST0585,water_tower,Unknown,39.9443083,-88.457368
AST0586,water_tower,Unknown,38.664462,-88.8134225
AST0587,water_tower,Unknown,39.0268267,-88.5691935
AST0588,water_tower,Unknown,38.9248618,-88.660994
AST0589,water_tower,Unknown,38.830597,-88.7778128
AST0590,water_tower,Unknown,38.745379,-87.7790719
AST0591,water_tower,Unknown,38.7129997,-87.7641402
AST0592,water_tower,Unknown,38.1506712,-88.9067103
AST0593,water_tower,Unknown,37.9925495,-88.9372028
AST0594,water_tower,Unknown,38.3502442,-87.8664174
AST0595,water_tower,Unknown,37.841719,-88.5144456
AST0596,water_tower,Unknown,39.9658146,-88.3435908
AST0597,water_tower,Unknown,37.9183455,-88.7630451
AST0598,water_tower,Unknown,37.4230682,-88.3393756
AST0599,water_tower,Unknown,40.4645842,-87.8983272
AST0600,water_tower,Unknown,40.66286,-90.4361634
AST0601,water_tower,Unknown,41.0106434,-90.7455029
AST0602,water_tower,Unknown,37.8424247,-88.5138545
AST0603,water_tower,Unknown,37.7355581,-88.340733
AST0604,water_tower,Unknown,40.6978776,-89.5243538
AST0605,water_tower,Unknown,40.697463,-89.5243464
AST0606,water_tower,Unknown,38.0938737,-88.1946099
AST0607,water_tower,Unknown,38.9308029,-88.0248917
AST0608,water_tower,Unknown,38.5283002,-89.1677834
AST0609,water_tower,Unknown,37.8008345,-89.0461352
AST0610,water_tower,Unknown,37.7221041,-89.0509599
AST0611,water_tower,Unknown,37.2892606,-88.9760714
AST0612,water_tower,Unknown,37.4788929,-88.9705124
AST0613,water_tower,Unknown,37.4056233,-88.7729111
AST0614,water_tower,Unknown,39.0153711,-88.848981
AST0615,water_tower,Unknown,37.4406002,-88.4062341
AST0616,water_tower,Unknown,41.5135465,-90.4389058
AST0617,water_tower,Unknown,41.5265516,-90.4153036
AST0618,water_tower,Unknown,41.5341437,-90.4196796
AST0619,water_tower,Unknown,41.607413,-90.3298249
AST0620,water_tower,Unknown,41.4960833,-90.5142378
AST0621,water_tower,Unknown,41.4409493,-90.569524
AST0622,water_tower,Unknown,41.4272391,-90.5649646
AST0623,water_tower,Unknown,37.8243515,-88.4360486
AST0624,water_tower,Unknown,41.5115093,-90.5144634
AST0625,water_tower,Unknown,39.4578529,-88.4966232
AST0626,water_tower,Unknown,39.550643,-89.2917427
AST0627,water_tower,Unknown,38.9915833,-87.7239633
AST0628,water_tower,Unknown,38.6710408,-88.4630916
AST0629,water_tower,Unknown,41.4978204,-90.4437605
AST0630,water_tower,Unknown,41.4855853,-90.4477734
AST0631,water_tower,Unknown,40.0072353,-88.1548766
AST0632,water_tower,Unknown,41.4963572,-90.5673236
AST0633,water_tower,Unknown,41.0920967,-88.426293
AST0634,water_tower,Unknown,40.7748889,-87.7606988
AST0635,water_tower,Unknown,39.3809061,-87.6992011
AST0636,water_tower,Unknown,39.3903323,-87.6940942
AST0637,water_tower,Unknown,39.3137457,-87.8564456
AST0638,water_tower,Unknown,39.2518802,-88.1530684
AST0639,water_tower,Unknown,38.9954215,-88.0217421
AST0640,water_tower,Unknown,39.4070836,-88.7895808
AST0641,water_tower,Unknown,39.6103832,-88.6096162
AST0642,water_tower,Unknown,40.9350565,-87.9331628
AST0643,water_tower,Unknown,40.9009527,-89.0394168
AST0644,water_tower,Unknown,39.5651764,-90.6498772
AST0645,water_tower,Unknown,41.6290467,-88.2178491
AST0646,water_tower,Unknown,39.3459063,-87.8825523
AST0647,water_tower,Unknown,39.9127097,-89.6712433
AST0648,water_tower,Unknown,40.3400648,-89.3121607
AST0649,water_tower,Unknown,41.0730385,-90.224193
AST0650,water_tower,Unknown,40.2392706,-88.1925015
AST0651,water_tower,Unknown,37.9561907,-88.8387268
AST0652,water_tower,Unknown,37.8261923,-88.5440665
AST0653,water_tower,Unknown,40.0317254,-87.9629553
AST0654,water_tower,Unknown,40.0366389,-87.9575288
AST0655,water_tower,Unknown,37.7558574,-88.3676689
AST0656,water_tower,Unknown,40.3177144,-89.1676556
AST0657,water_tower,Unknown,40.7441848,-89.0214992
AST0658,water_tower,Unknown,37.1120015,-89.2017549
AST0659,water_tower,Unknown,38.7039044,-88.9584108
AST0660,water_tower,Unknown,37.7942136,-88.95681
AST0661,water_tower,Unknown,37.7408071,-88.9840749
AST0662,water_tower,Unknown,40.6134892,-89.2046233
AST0663,water_tower,Unknown,38.5393462,-89.8600402
AST0664,water_tower,Unknown,38.5389969,-89.8600426
AST0665,water_tower,Unknown,40.6287899,-89.2760624
AST0666,water_tower,Unknown,40.9205345,-89.2917748
AST0667,water_tower,Unknown,40.1513908,-88.961492
AST0668,water_tower,Unknown,38.7151661,-87.8607264
AST0669,water_tower,La Grange Highland Water Tower,41.7826147,-87.8883919
AST0670,water_tower,Unknown,41.4793604,-90.5468881
AST0671,water_tower,Unknown,40.8604001,-89.6745808
AST0672,water_tower,Unknown,40.7094012,-90.2745157
AST0673,water_tower,Unknown,41.1029902,-90.8010377
AST0674,water_tower,Unknown,41.0946703,-89.863972
AST0675,water_tower,Unknown,41.0072757,-89.1359747
AST0676,water_tower,Unknown,41.4577338,-89.6779658
AST0677,water_tower,Unknown,42.1704828,-89.0058902
AST0678,water_tower,Unknown,40.5413692,-89.6595837
AST0679,water_tower,Unknown,40.5411228,-89.6595771
AST0680,water_tower,Unknown,38.9712739,-90.0698921
AST0681,water_tower,Unknown,40.622827,-89.6006063
AST0682,water_tower,Unknown,42.3526789,-90.0123839
AST0683,water_tower,Unknown,40.4054256,-89.6482082
AST0684,water_tower,Unknown,40.6340569,-89.4985551
AST0685,water_tower,Unknown,40.6825266,-89.5427645
AST0686,water_tower,Unknown,40.7025158,-89.4763569
AST0687,water_tower,Unknown,40.6896083,-89.487462
AST0688,water_tower,Unknown,41.5717037,-87.5726033
AST0689,water_tower,Unknown,40.1258347,-87.5520756
AST0690,water_tower,Unknown,40.8196941,-87.9769811
AST0691,water_tower,Unknown,40.7660545,-87.9890536
AST0692,water_tower,Unknown,40.59764,-88.0346885
AST0693,water_tower,Unknown,40.7136691,-88.0079205
AST0694,water_tower,Unknown,40.4517435,-88.117813
AST0695,water_tower,Unknown,40.5379927,-88.0983819
AST0696,water_tower,Unknown,39.273336,-88.4735189
AST0697,water_tower,Unknown,39.2248618,-88.4928476
AST0698,water_tower,Unknown,38.0237393,-88.9095116
AST0699,water_tower,Unknown,37.8806151,-89.1130672
AST0700,water_tower,Unknown,39.6624777,-89.3874693
AST0701,water_tower,Unknown,39.6456582,-88.7409125
AST0702,water_tower,Unknown,40.9044676,-90.64314
AST0703,water_tower,Unknown,37.4511635,-88.3009622
AST0704,water_tower,Unknown,37.4684406,-88.1686651
AST0705,water_tower,Unknown,40.9195934,-90.6422984
AST0706,water_tower,Unknown,39.7811915,-89.8007709
AST0707,water_tower,Unknown,40.7765426,-89.9783755
AST0708,water_tower,Unknown,38.3046322,-90.2789952
AST0709,water_tower,Unknown,38.8708678,-89.4102445
AST0710,water_tower,Unknown,38.8710095,-89.4099216
AST0711,water_tower,Unknown,40.1204797,-88.7491641
AST0712,water_tower,Unknown,37.1736231,-88.6840059
AST0713,water_tower,Unknown,37.2134825,-88.8106656
AST0714,water_tower,Unknown,37.1230048,-88.621093
AST0715,water_tower,Unknown,37.2615192,-88.706929
AST0716,water_tower,Unknown,37.2616345,-88.7067252
AST0717,water_tower,Unknown,37.1592772,-88.5187455
AST0718,water_tower,Unknown,40.7430995,-89.5787664
AST0719,water_tower,Unknown,41.6239336,-88.4426214
AST0720,water_tower,Unknown,42.2404146,-89.0164213
AST0721,water_tower,Unknown,41.1100955,-89.9734336
AST0722,water_tower,Unknown,42.2590293,-90.2868207
AST0723,water_tower,Unknown,42.1009778,-90.1520799
AST0724,water_tower,Unknown,41.329266,-88.8965064
AST0725,water_tower,Unknown,37.9039484,-88.1293808
AST0726,water_tower,Unknown,40.2925846,-90.0612751
AST0727,water_tower,Unknown,40.7189157,-90.4060369
AST0728,water_tower,Unknown,40.3804038,-87.6638773
AST0729,water_tower,Unknown,42.0972511,-88.6826792
AST0730,water_tower,Unknown,42.0822042,-88.6951438
AST0731,water_tower,Unknown,38.7827917,-89.6337672
AST0732,water_tower,Unknown,38.5099145,-89.624592
AST0733,water_tower,Unknown,38.3200494,-88.9149369
AST0734,water_tower,Unknown,41.2437344,-88.4247586
AST0735,water_tower,Unknown,41.7066821,-88.0873133
AST0736,water_tower,Unknown,37.0875745,-89.1654339
AST0737,water_tower,Unknown,39.4581401,-89.4036237
AST0738,water_tower,Unknown,40.3947856,-88.87209
AST0739,water_tower,Unknown,39.765617,-88.8517964
AST0740,water_tower,Unknown,39.7147242,-88.6309319
AST0741,water_tower,Unknown,39.7696584,-88.8653353
AST0742,water_tower,Unknown,39.4892122,-88.4090551
AST0743,water_tower,Unknown,40.1139335,-89.3859606
AST0744,water_tower,Unknown,42.0140095,-89.8904779
AST0745,water_tower,Unknown,39.7079384,-90.7260882
AST0746,water_tower,Unknown,37.8920251,-88.3079139
AST0747,water_tower,Unknown,39.3771699,-89.6563497
AST0748,water_tower,Unknown,39.7271522,-90.9068608
AST0749,water_tower,Unknown,39.7089009,-90.2370261
AST0750,water_tower,Unknown,39.9443691,-89.9366358
AST0751,water_tower,Unknown,41.315537,-88.1438609
AST0752,water_tower,Unknown,40.604205,-89.5318526
AST0753,water_tower,Unknown,40.5872405,-89.5435572
AST0754,water_tower,Unknown,40.1177654,-87.8762034
AST0755,water_tower,Unknown,38.6974645,-90.1617258
AST0756,water_tower,Unknown,38.1208302,-89.7054821
AST0757,water_tower,Unknown,37.6971937,-88.1373785
AST0758,water_tower,Unknown,40.3414671,-88.5261422
AST0759,water_tower,Unknown,37.7125604,-88.1878637
AST0760,water_tower,Unknown,38.7520648,-89.0948115
AST0761,water_tower,Unknown,38.0043325,-89.6625023
AST0762,water_tower,Unknown,40.1711646,-87.6691397
AST0763,water_tower,Unknown,40.164621,-87.6320842
AST0764,water_tower,Unknown,40.1101385,-91.0168135
AST0765,water_tower,Unknown,42.3041173,-89.5847273
AST0766,water_tower,Unknown,39.1560635,-90.1648782
AST0767,water_tower,Unknown,39.5932725,-87.6964076
AST0768,water_tower,Unknown,37.785188,-89.0303273
AST0769,water_tower,Unknown,37.774108,-89.0237013
AST0770,water_tower,Unknown,39.5535316,-87.9390617
AST0771,water_tower,Unknown,40.5800306,-89.131435
AST0772,water_tower,Unknown,40.2321767,-91.0655861
AST0773,water_tower,Unknown,40.0843855,-87.6442748
AST0774,water_tower,Unknown,37.6149809,-88.8393598
AST0775,water_tower,Unknown,42.0994588,-89.1020561
AST0776,water_tower,Unknown,41.2971242,-88.2720364
AST0777,water_tower,Unknown,41.7103731,-88.4430259
AST0778,water_tower,Unknown,37.7863155,-88.8540048
AST0779,water_tower,Unknown,40.0276741,-87.6395916
AST0780,water_tower,Unknown,41.6616778,-87.9641768
AST0781,water_tower,Unknown,42.1030943,-88.1128762
AST0782,water_tower,Unknown,39.7264446,-89.9116626
AST0783,water_tower,Unknown,41.6429037,-87.6393676
AST0784,water_tower,Unknown,42.419119,-90.2062101
AST0785,water_tower,Unknown,42.4176191,-90.2029726
AST0786,water_tower,Unknown,40.4736877,-90.2921948
AST0787,water_tower,Unknown,40.3651332,-90.4283186
AST0788,water_tower,Unknown,39.0430707,-89.9537123
AST0789,water_tower,Unknown,40.6190052,-89.26695
AST0790,water_tower,Unknown,41.0304181,-89.4419533
AST0791,water_tower,Unknown,41.0485723,-88.0984708
AST0792,water_tower,Unknown,37.3588481,-88.4873449
AST0793,water_tower,Unknown,37.359401,-88.5379795
AST0794,water_tower,Unknown,40.0579344,-87.7032825
AST0795,water_tower,Unknown,38.6472817,-88.6342156
AST0796,water_tower,Unknown,39.2649636,-88.6281978
AST0797,water_tower,Unknown,39.8005213,-87.6744846
AST0798,water_tower,Unknown,37.8431232,-89.1344559
AST0799,water_tower,Unknown,38.0151871,-89.0428105
AST0800,water_tower,Unknown,40.3074272,-87.8000996
AST0801,water_tower,Unknown,37.9026746,-89.234916
AST0802,water_tower,Unknown,39.0737196,-89.7266902
AST0803,water_tower,Unknown,39.0657631,-89.7620038
AST0804,water_tower,Unknown,39.0661176,-89.728477
AST0805,water_tower,Unknown,38.9321198,-89.842999
AST0806,water_tower,Unknown,39.5930301,-89.589837
AST0807,water_tower,Unknown,39.8462082,-89.2932385
AST0808,water_tower,Unknown,39.9391003,-88.8657384
AST0809,water_tower,Unknown,40.0121288,-88.7251305
AST0810,water_tower,Unknown,39.9854633,-88.8165524
AST0811,water_tower,Unknown,40.1132665,-87.9556026
AST0812,water_tower,Unknown,40.1087048,-87.6532764
AST0813,water_tower,Unknown,41.9504965,-89.0672321
AST0814,water_tower,Unknown,40.8415775,-89.5556368
AST0815,water_tower,Unknown,40.858105,-89.5714344
AST0816,water_tower,Unknown,40.2043865,-89.695841
AST0817,water_tower,Unknown,39.9883041,-90.774591
AST0818,water_tower,Unknown,38.9429468,-90.1886239
AST0819,water_tower,Unknown,41.4314715,-90.4478617
AST0820,water_tower,Unknown,37.8000258,-89.1497124
AST0821,water_tower,Unknown,37.7404822,-88.9086763
AST0822,water_tower,Unknown,40.6123521,-88.1819899
AST0823,water_tower,Unknown,40.3095663,-88.0173833
AST0824,water_tower,Unknown,38.3303125,-89.0342167
AST0825,water_tower,Unknown,37.4520219,-89.2577227
AST0826,water_tower,Unknown,39.607494,-90.2334153
AST0827,water_tower,Unknown,39.441338,-90.3980075
AST0828,water_tower,Unknown,39.7030228,-91.0426915
AST0829,water_tower,Unknown,40.1174808,-87.7760622
AST0830,water_tower,Unknown,41.473693,-87.7303793
AST0831,water_tower,Unknown,41.41988,-87.7452164
AST0832,water_tower,Unknown,41.4070828,-88.1202444
AST0833,water_tower,Unknown,40.2962,-90.4269167
AST0834,water_tower,Unknown,42.0207524,-87.9614627
AST0835,water_tower,Unknown,40.2243147,-90.3492147
AST0836,water_tower,Unknown,40.2275085,-90.3583795
AST0837,water_tower,Unknown,41.1923447,-90.7278191
AST0838,water_tower,Unknown,39.0711699,-89.855133
AST0839,water_tower,Unknown,41.0212691,-87.7221246
AST0840,water_tower,Unknown,40.7550151,-88.2926156
AST0841,water_tower,Unknown,40.4667953,-87.6762598
AST0842,water_tower,Unknown,40.2315393,-89.8444829
AST0843,water_tower,Unknown,39.1455028,-87.8188919
AST0844,water_tower,Unknown,37.9983266,-88.9197364
AST0845,water_tower,Unknown,38.7077393,-89.9558448
AST0846,water_tower,Unknown,38.0069005,-89.240345
AST0847,water_tower,Unknown,41.4969425,-88.1347463
AST0848,water_tower,Unknown,39.8760762,-89.9220826
AST0849,water_tower,Unknown,39.879251,-90.3645016
AST0850,water_tower,Unknown,40.9236784,-90.0174411
AST0851,water_tower,Unknown,37.2220167,-89.4554063
AST0852,water_tower,Unknown,38.0826031,-89.3146732
AST0853,water_tower,Unknown,38.0819164,-89.3294768
AST0854,water_tower,Unknown,37.9656261,-88.9557503
AST0855,water_tower,Unknown,38.125431,-89.1622371
AST0856,water_tower,Unknown,38.1400902,-89.2287701
AST0857,water_tower,Unknown,38.1876721,-89.0932457
AST0858,water_tower,Unknown,37.9064571,-89.0471004
AST0859,water_tower,Unknown,37.8996257,-89.0512193
AST0860,water_tower,Unknown,38.7635261,-88.8577006
AST0861,water_tower,Unknown,38.6746479,-88.499012
AST0862,water_tower,Unknown,37.8843917,-89.4955483
AST0863,water_tower,Unknown,37.9834357,-89.5916747
AST0864,water_tower,Unknown,38.5383227,-89.8715357
AST0865,water_tower,Unknown,38.5399624,-89.8390939
AST0866,water_tower,Unknown,39.1878947,-90.3529182
AST0867,water_tower,Unknown,38.0970396,-88.539332
